validator_address,operator_address,commission_rate
0xAd231fEDEbb812Df012784f5B656f5b7fe309CFd,0x5fCCEe61786a3970157A5575EBE8693f6e328b4e,10
0x1415B96568D2c742772b270B260C8fa31665E98A,0x5eDCa0AA830f1161041FCDdfAE813c9F04f8b05c,10
0x678e02198C735e5AEf98cC0aFD17703773b838e9,0x046ec6b498c716245febf6f5a98b1940c078efe1,10
